cityCode;cityName;cityNameNoAccents
3145901;Ouro Branco;Ouro Branco
3146008;Ouro Fino;Ouro Fino
3146107;Ouro Preto;Ouro Preto
3146206;Ouro Verde de Minas;Ouro Verde de Minas
3146255;Padre Carvalho;Padre Carvalho
3146305;Padre Paraíso;Padre Paraiso
3146552;Pai Pedro;Pai Pedro
3146404;Paineiras;Paineiras
3146503;Pains;Pains
3146602;Paiva;Paiva
3146701;Palma;Palma
3146750;Palmópolis;Palmopolis
3146909;Papagaios;Papagaios
3147105;Pará de Minas;Para de Minas
3147006;Paracatu;Paracatu
3147204;Paraguaçu;Paraguacu
3147303;Paraisópolis;Paraisopolis
3147402;Paraopeba;Paraopeba
3147600;Passa Quatro;Passa Quatro
3147709;Passa Tempo;Passa Tempo
3147808;Passa Vinte;Passa Vinte
3147501;Passabém;Passabem
3147907;Passos;Passos
3147956;Patis;Patis
3148004;Patos de Minas;Patos de Minas
3148103;Patrocínio;Patrocinio
3148202;Patrocínio do Muriaé;Patrocinio do Muriae
3148301;Paula Cândido;Paula Candido
3148400;Paulistas;Paulistas
3148509;Pavão;Pavao
3148608;Peçanha;Pecanha
3148707;Pedra Azul;Pedra Azul
3148756;Pedra Bonita;Pedra Bonita
3148806;Pedra do Anta;Pedra do Anta
3148905;Pedra do Indaiá;Pedra do Indaia
3149002;Pedra Dourada;Pedra Dourada
3149101;Pedralva;Pedralva
3149150;Pedras de Maria da Cruz;Pedras de Maria da Cruz
3149200;Pedrinópolis;Pedrinopolis
3149309;Pedro Leopoldo;Pedro Leopoldo
3149408;Pedro Teixeira;Pedro Teixeira
3149507;Pequeri;Pequeri
3149606;Pequi;Pequi
3149705;Perdigão;Perdigao
3149804;Perdizes;Perdizes
3149903;Perdões;Perdoes
3149952;Periquito;Periquito
3150000;Pescador;Pescador
3150109;Piau;Piau
3150158;Piedade de Caratinga;Piedade de Caratinga
3150208;Piedade de Ponte Nova;Piedade de Ponte Nova
3150307;Piedade do Rio Grande;Piedade do Rio Grande
3150406;Piedade dos Gerais;Piedade dos Gerais
3150505;Pimenta;Pimenta
3150539;Pingo d'Água;Pingo d'Agua
3150570;Pintópolis;Pintopolis
3150604;Piracema;Piracema
3150703;Pirajuba;Pirajuba
3150802;Piranga;Piranga
3150901;Piranguçu;Pirangucu
3151008;Piranguinho;Piranguinho
3151107;Pirapetinga;Pirapetinga
3151206;Pirapora;Pirapora
3151305;Piraúba;Pirauba
3151404;Pitangui;Pitangui
3151503;Piumhi;Piumhi
3151602;Planura;Planura
3151701;Poço Fundo;Poco Fundo
3151800;Poços de Caldas;Pocos de Caldas
3151909;Pocrane;Pocrane
3152006;Pompéu;Pompeu
3152105;Ponte Nova;Ponte Nova
3152131;Ponto Chique;Ponto Chique
3152170;Ponto dos Volantes;Ponto dos Volantes
3152204;Porteirinha;Porteirinha
3152303;Porto Firme;Porto Firme
3152402;Poté;Pote
3152501;Pouso Alegre;Pouso Alegre
3152600;Pouso Alto;Pouso Alto
3152709;Prados;Prados
3152808;Prata;Prata
3152907;Pratápolis;Pratapolis
3153004;Pratinha;Pratinha
3153103;Presidente Bernardes;Presidente Bernardes
3153202;Presidente Juscelino;Presidente Juscelino
3153301;Presidente Kubitschek;Presidente Kubitschek
3153400;Presidente Olegário;Presidente Olegario
3153608;Prudente de Morais;Prudente de Morais
3153707;Quartel Geral;Quartel Geral
3153806;Queluzito;Queluzito
3153905;Raposos;Raposos
3154002;Raul Soares;Raul Soares
3154101;Recreio;Recreio
3154150;Reduto;Reduto
3154200;Resende Costa;Resende Costa
3154309;Resplendor;Resplendor
3154408;Ressaquinha;Ressaquinha
3154457;Riachinho;Riachinho
3154507;Riacho dos Machados;Riacho dos Machados
3154606;Ribeirão das Neves;Ribeirao das Neves
3154705;Ribeirão Vermelho;Ribeirao Vermelho
3154804;Rio Acima;Rio Acima
3154903;Rio Casca;Rio Casca
3155108;Rio do Prado;Rio do Prado
3155009;Rio Doce;Rio Doce
3155207;Rio Espera;Rio Espera
3155306;Rio Manso;Rio Manso
3155405;Rio Novo;Rio Novo
3155504;Rio Paranaíba;Rio Paranaiba
3155603;Rio Pardo de Minas;Rio Pardo de Minas
3155702;Rio Piracicaba;Rio Piracicaba
3155801;Rio Pomba;Rio Pomba
3155900;Rio Preto;Rio Preto
3156007;Rio Vermelho;Rio Vermelho
3156106;Ritápolis;Ritapolis
3156205;Rochedo de Minas;Rochedo de Minas
3156304;Rodeiro;Rodeiro
3156403;Romaria;Romaria
3156452;Rosário da Limeira;Rosario da Limeira
3156502;Rubelita;Rubelita
3156601;Rubim;Rubim
3156700;Sabará;Sabara
3156809;Sabinópolis;Sabinopolis
3156908;Sacramento;Sacramento
3157005;Salinas;Salinas
3157104;Salto da Divisa;Salto da Divisa
3157203;Santa Bárbara;Santa Barbara
3157252;Santa Bárbara do Leste;Santa Barbara do Leste
3157278;Santa Bárbara do Monte Verde;Santa Barbara do Monte Verde
3157302;Santa Bárbara do Tugúrio;Santa Barbara do Tugurio
3157336;Santa Cruz de Minas;Santa Cruz de Minas
3157377;Santa Cruz de Salinas;Santa Cruz de Salinas
3157401;Santa Cruz do Escalvado;Santa Cruz do Escalvado
3157500;Santa Efigênia de Minas;Santa Efigenia de Minas
3157609;Santa Fé de Minas;Santa Fe de Minas
3157658;Santa Helena de Minas;Santa Helena de Minas
3157708;Santa Juliana;Santa Juliana
3157807;Santa Luzia;Santa Luzia
3157906;Santa Margarida;Santa Margarida
3158003;Santa Maria de Itabira;Santa Maria de Itabira
3158102;Santa Maria do Salto;Santa Maria do Salto
3158201;Santa Maria do Suaçuí;Santa Maria do Suacui
3159209;Santa Rita de Caldas;Santa Rita de Caldas
3159407;Santa Rita de Ibitipoca;Santa Rita de Ibitipoca
3159308;Santa Rita de Jacutinga;Santa Rita de Jacutinga
3159357;Santa Rita de Minas;Santa Rita de Minas
3159506;Santa Rita do Itueto;Santa Rita do Itueto
3159605;Santa Rita do Sapucaí;Santa Rita do Sapucai
3159704;Santa Rosa da Serra;Santa Rosa da Serra
3159803;Santa Vitória;Santa Vitoria
3158300;Santana da Vargem;Santana da Vargem
3158409;Santana de Cataguases;Santana de Cataguases
3158508;Santana de Pirapama;Santana de Pirapama
3158607;Santana do Deserto;Santana do Deserto
3158706;Santana do Garambéu;Santana do Garambeu
3158805;Santana do Jacaré;Santana do Jacare
3158904;Santana do Manhuaçu;Santana do Manhuacu
3158953;Santana do Paraíso;Santana do Paraiso
3159001;Santana do Riacho;Santana do Riacho
3159100;Santana dos Montes;Santana dos Montes
3159902;Santo Antônio do Amparo;Santo Antonio do Amparo
3160009;Santo Antônio do Aventureiro;Santo Antonio do Aventureiro
3160108;Santo Antônio do Grama;Santo Antonio do Grama
3160207;Santo Antônio do Itambé;Santo Antonio do Itambe
3160306;Santo Antônio do Jacinto;Santo Antonio do Jacinto
3160405;Santo Antônio do Monte;Santo Antonio do Monte
3160454;Santo Antônio do Retiro;Santo Antonio do Retiro
3160504;Santo Antônio do Rio Abaixo;Santo Antonio do Rio Abaixo
3160603;Santo Hipólito;Santo Hipolito
3160702;Santos Dumont;Santos Dumont
3160801;São Bento Abade;Sao Bento Abade
3160900;São Brás do Suaçuí;Sao Bras do Suacui
3160959;São Domingos das Dores;Sao Domingos das Dores
3161007;São Domingos do Prata;Sao Domingos do Prata
3161056;São Félix de Minas;Sao Felix de Minas
3161106;São Francisco;Sao Francisco
3161205;São Francisco de Paula;Sao Francisco de Paula
3161304;São Francisco de Sales;Sao Francisco de Sales
3161403;São Francisco do Glória;Sao Francisco do Gloria
3161502;São Geraldo;Sao Geraldo
3161601;São Geraldo da Piedade;Sao Geraldo da Piedade
3161650;São Geraldo do Baixio;Sao Geraldo do Baixio
3161700;São Gonçalo do Abaeté;Sao Goncalo do Abaete
3161809;São Gonçalo do Pará;Sao Goncalo do Para
3161908;São Gonçalo do Rio Abaixo;Sao Goncalo do Rio Abaixo
3125507;São Gonçalo do Rio Preto;Sao Goncalo do Rio Preto
3162005;São Gonçalo do Sapucaí;Sao Goncalo do Sapucai
3162104;São Gotardo;Sao Gotardo
3162203;São João Batista do Glória;Sao Joao Batista do Gloria
3162252;São João da Lagoa;Sao Joao da Lagoa
3162302;São João da Mata;Sao Joao da Mata
3162401;São João da Ponte;Sao Joao da Ponte
3162450;São João das Missões;Sao Joao das Missoes
3162500;São João del Rei;Sao Joao del Rei
3162559;São João do Manhuaçu;Sao Joao do Manhuacu
3162575;São João do Manteninha;Sao Joao do Manteninha
3162609;São João do Oriente;Sao Joao do Oriente
3162658;São João do Pacuí;Sao Joao do Pacui
3162708;São João do Paraíso;Sao Joao do Paraiso
3162807;São João Evangelista;Sao Joao Evangelista
3162906;São João Nepomuceno;Sao Joao Nepomuceno
3162922;São Joaquim de Bicas;Sao Joaquim de Bicas
3162948;São José da Barra;Sao Jose da Barra
3162955;São José da Lapa;Sao Jose da Lapa
3163003;São José da Safira;Sao Jose da Safira
3163102;São José da Varginha;Sao Jose da Varginha
3163201;São José do Alegre;Sao Jose do Alegre
3163300;São José do Divino;Sao Jose do Divino
3163409;São José do Goiabal;Sao Jose do Goiabal
3163508;São José do Jacuri;Sao Jose do Jacuri
3163607;São José do Mantimento;Sao Jose do Mantimento
3163706;São Lourenço;Sao Lourenco
3163805;São Miguel do Anta;Sao Miguel do Anta
3163904;São Pedro da União;Sao Pedro da Uniao
3164100;São Pedro do Suaçuí;Sao Pedro do Suacui
3164001;São Pedro dos Ferros;Sao Pedro dos Ferros
3164209;São Romão;Sao Romao
3164308;São Roque de Minas;Sao Roque de Minas
3164407;São Sebastião da Bela Vista;Sao Sebastiao da Bela Vista
3164431;São Sebastião da Vargem Alegre;Sao Sebastiao da Vargem Alegre
3164472;São Sebastião do Anta;Sao Sebastiao do Anta
3164506;São Sebastião do Maranhão;Sao Sebastiao do Maranhao
3164605;São Sebastião do Oeste;Sao Sebastiao do Oeste
3164704;São Sebastião do Paraíso;Sao Sebastiao do Paraiso
3164803;São Sebastião do Rio Preto;Sao Sebastiao do Rio Preto
3164902;São Sebastião do Rio Verde;Sao Sebastiao do Rio Verde
3165206;São Thomé das Letras;Sao Thome das Letras
3165008;São Tiago;Sao Tiago
3165107;São Tomás de Aquino;Sao Tomas de Aquino
3165305;São Vicente de Minas;Sao Vicente de Minas
3165404;Sapucaí-Mirim;Sapucai-Mirim
3165503;Sardoá;Sardoa
3165537;Sarzedo;Sarzedo
3165560;Sem-Peixe;Sem-Peixe
3165578;Senador Amaral;Senador Amaral
3165602;Senador Cortes;Senador Cortes
3165701;Senador Firmino;Senador Firmino
3165800;Senador José Bento;Senador Jose Bento
3165909;Senador Modestino Gonçalves;Senador Modestino Goncalves
3166006;Senhora de Oliveira;Senhora de Oliveira
3166105;Senhora do Porto;Senhora do Porto
3166204;Senhora dos Remédios;Senhora dos Remedios
3166303;Sericita;Sericita
3166402;Seritinga;Seritinga
3166501;Serra Azul de Minas;Serra Azul de Minas
3166600;Serra da Saudade;Serra da Saudade
3166808;Serra do Salitre;Serra do Salitre
3166709;Serra dos Aimorés;Serra dos Aimores
3166907;Serrania;Serrania
3166956;Serranópolis de Minas;Serranopolis de Minas
3167004;Serranos;Serranos
3167103;Serro;Serro
3167202;Sete Lagoas;Sete Lagoas
3165552;Setubinha;Setubinha
3167301;Silveirânia;Silveirania
3167400;Silvianópolis;Silvianopolis
3167509;Simão Pereira;Simao Pereira
3167608;Simonésia;Simonesia
3167707;Sobrália;Sobralia
3167806;Soledade de Minas;Soledade de Minas
3167905;Tabuleiro;Tabuleiro
3168002;Taiobeiras;Taiobeiras
3168051;Taparuba;Taparuba
3168101;Tapira;Tapira
3168200;Tapiraí;Tapirai
3168309;Taquaraçu de Minas;Taquaracu de Minas
3168408;Tarumirim;Tarumirim
3168507;Teixeiras;Teixeiras
3168606;Teófilo Otoni;Teofilo Otoni
3168705;Timóteo;Timoteo
3168804;Tiradentes;Tiradentes
3168903;Tiros;Tiros
3169000;Tocantins;Tocantins
3169059;Tocos do Moji;Tocos do Moji
3169109;Toledo;Toledo
3169208;Tombos;Tombos
3169307;Três Corações;Tres Coracoes
3169356;Três Marias;Tres Marias
3169406;Três Pontas;Tres Pontas
3169505;Tumiritinga;Tumiritinga
3169604;Tupaciguara;Tupaciguara
3169703;Turmalina;Turmalina
3169802;Turvolândia;Turvolandia
3169901;Ubá;Uba
3170008;Ubaí;Ubai
3170057;Ubaporanga;Ubaporanga
3170107;Uberaba;Uberaba
3170206;Uberlândia;Uberlandia
3170305;Umburatiba;Umburatiba
3170404;Unaí;Unai
3170438;União de Minas;Uniao de Minas
3170479;Uruana de Minas;Uruana de Minas
3170503;Urucânia;Urucania
3170529;Urucuia;Urucuia
3170578;Vargem Alegre;Vargem Alegre
3170602;Vargem Bonita;Vargem Bonita
3170651;Vargem Grande do Rio Pardo;Vargem Grande do Rio Pardo
3170701;Varginha;Varginha
3170750;Varjão de Minas;Varjao de Minas
3170800;Várzea da Palma;Varzea da Palma
3170909;Varzelândia;Varzelandia
3171006;Vazante;Vazante
3171030;Verdelândia;Verdelandia
3171071;Veredinha;Veredinha
3171105;Veríssimo;Verissimo
3171154;Vermelho Novo;Vermelho Novo
3171204;Vespasiano;Vespasiano
3171303;Viçosa;Vicosa
3171402;Vieiras;Vieiras
3171600;Virgem da Lapa;Virgem da Lapa
3171709;Virgínia;Virginia
3171808;Virginópolis;Virginopolis
3171907;Virgolândia;Virgolandia
3172004;Visconde do Rio Branco;Visconde do Rio Branco
3172103;Volta Grande;Volta Grande
3172202;Wenceslau Braz;Wenceslau Braz
3200102;Afonso Cláudio;Afonso Claudio
3200169;Água Doce do Norte;Agua Doce do Norte
3200136;Águia Branca;Aguia Branca
3200201;Alegre;Alegre
3200300;Alfredo Chaves;Alfredo Chaves
3200359;Alto Rio Novo;Alto Rio Novo
3200409;Anchieta;Anchieta
3200508;Apiacá;Apiaca
3200607;Aracruz;Aracruz
3200706;Atílio Vivacqua;Atilio Vivacqua
3200805;Baixo Guandu;Baixo Guandu
3200904;Barra de São Francisco;Barra de Sao Francisco
3201001;Boa Esperança;Boa Esperanca
3201100;Bom Jesus do Norte;Bom Jesus do Norte
3201159;Brejetuba;Brejetuba
3201209;Cachoeiro de Itapemirim;Cachoeiro de Itapemirim
3201308;Cariacica;Cariacica
3201407;Castelo;Castelo
3201506;Colatina;Colatina
3201605;Conceição da Barra;Conceicao da Barra
3201704;Conceição do Castelo;Conceicao do Castelo
3201803;Divino de São Lourenço;Divino de Sao Lourenco
3201902;Domingos Martins;Domingos Martins
3202009;Dores do Rio Preto;Dores do Rio Preto
3202108;Ecoporanga;Ecoporanga
3202207;Fundão;Fundao
3202256;Governador Lindenberg;Governador Lindenberg
3202306;Guaçuí;Guacui
3202405;Guarapari;Guarapari
3202454;Ibatiba;Ibatiba
3202504;Ibiraçu;Ibiracu
3202553;Ibitirama;Ibitirama
3202603;Iconha;Iconha
3202652;Irupi;Irupi
3202702;Itaguaçu;Itaguacu
3202801;Itapemirim;Itapemirim
3202900;Itarana;Itarana
3203007;Iúna;Iuna
3203056;Jaguaré;Jaguare
3203106;Jerônimo Monteiro;Jeronimo Monteiro
3203130;João Neiva;Joao Neiva
3203163;Laranja da Terra;Laranja da Terra
3203205;Linhares;Linhares
3203304;Mantenópolis;Mantenopolis
3203320;Marataízes;Marataizes
3203346;Marechal Floriano;Marechal Floriano
3203353;Marilândia;Marilandia
3203403;Mimoso do Sul;Mimoso do Sul
3203502;Montanha;Montanha
3203601;Mucurici;Mucurici
3203700;Muniz Freire;Muniz Freire
3203809;Muqui;Muqui
3203908;Nova Venécia;Nova Venecia
3204005;Pancas;Pancas
3204054;Pedro Canário;Pedro Canario
3204104;Pinheiros;Pinheiros
3204203;Piúma;Piuma
3204252;Ponto Belo;Ponto Belo
3204302;Presidente Kennedy;Presidente Kennedy
3204351;Rio Bananal;Rio Bananal
3204401;Rio Novo do Sul;Rio Novo do Sul
3204500;Santa Leopoldina;Santa Leopoldina
3204559;Santa Maria de Jetibá;Santa Maria de Jetiba
3204609;Santa Teresa;Santa Teresa
3204658;São Domingos do Norte;Sao Domingos do Norte
3204708;São Gabriel da Palha;Sao Gabriel da Palha
3204807;São José do Calçado;Sao Jose do Calcado
3204906;São Mateus;Sao Mateus
3204955;São Roque do Canaã;Sao Roque do Canaa
3205002;Serra;Serra
3205010;Sooretama;Sooretama
3205036;Vargem Alta;Vargem Alta
3205069;Venda Nova do Imigrante;Venda Nova do Imigrante
3205101;Viana;Viana
3205150;Vila Pavão;Vila Pavao
3205176;Vila Valério;Vila Valerio
3205200;Vila Velha;Vila Velha
3205309;Vitória;Vitoria
3300100;Angra dos Reis;Angra dos Reis
3300159;Aperibé;Aperibe
3300209;Araruama;Araruama
3300225;Areal;Areal
3300233;Armação dos Búzios;Armacao dos Buzios
3300258;Arraial do Cabo;Arraial do Cabo
3300308;Barra do Piraí;Barra do Pirai
3300407;Barra Mansa;Barra Mansa
3300456;Belford Roxo;Belford Roxo
3300506;Bom Jardim;Bom Jardim
3300605;Bom Jesus do Itabapoana;Bom Jesus do Itabapoana
3300704;Cabo Frio;Cabo Frio
3300803;Cachoeiras de Macacu;Cachoeiras de Macacu
3300902;Cambuci;Cambuci
3301009;Campos dos Goytacazes;Campos dos Goytacazes
3301108;Cantagalo;Cantagalo
3300936;Carapebus;Carapebus
3301157;Cardoso Moreira;Cardoso Moreira
3301207;Carmo;Carmo
3301306;Casimiro de Abreu;Casimiro de Abreu
3300951;Comendador Levy Gasparian;Comendador Levy Gasparian
3301405;Conceição de Macabu;Conceicao de Macabu
3301504;Cordeiro;Cordeiro
3301603;Duas Barras;Duas Barras
3301702;Duque de Caxias;Duque de Caxias
3301801;Engenheiro Paulo de Frontin;Engenheiro Paulo de Frontin
3301850;Guapimirim;Guapimirim
3301876;Iguaba Grande;Iguaba Grande
3301900;Itaboraí;Itaborai
3302007;Itaguaí;Itaguai
3302056;Italva;Italva
3302106;Itaocara;Itaocara
3302205;Itaperuna;Itaperuna
3302254;Itatiaia;Itatiaia
3302270;Japeri;Japeri
3302304;Laje do Muriaé;Laje do Muriae
3302403;Macaé;Macae
3302452;Macuco;Macuco
3302502;Magé;Mage
3302601;Mangaratiba;Mangaratiba
3302700;Maricá;Marica
3302809;Mendes;Mendes
3302858;Mesquita;Mesquita
3302908;Miguel Pereira;Miguel Pereira
3303005;Miracema;Miracema
3303104;Natividade;Natividade
3303203;Nilópolis;Nilopolis
3303302;Niterói;Niteroi
3303401;Nova Friburgo;Nova Friburgo
3303500;Nova Iguaçu;Nova Iguacu
3303609;Paracambi;Paracambi
3303708;Paraíba do Sul;Paraiba do Sul
3303807;Paraty;Paraty
3303856;Paty do Alferes;Paty do Alferes
3303906;Petrópolis;Petropolis
3303955;Pinheiral;Pinheiral
3304003;Piraí;Pirai
3304102;Porciúncula;Porciuncula
3304110;Porto Real;Porto Real
3304128;Quatis;Quatis
3304144;Queimados;Queimados
3304151;Quissamã;Quissama
3304201;Resende;Resende
3304300;Rio Bonito;Rio Bonito
3304409;Rio Claro;Rio Claro
3304508;Rio das Flores;Rio das Flores
3304524;Rio das Ostras;Rio das Ostras
3304557;Rio de Janeiro;Rio de Janeiro
3304607;Santa Maria Madalena;Santa Maria Madalena
3304706;Santo Antônio de Pádua;Santo Antonio de Padua
3304805;São Fidélis;Sao Fidelis
3304755;São Francisco de Itabapoana;Sao Francisco de Itabapoana
3304904;São Gonçalo;Sao Goncalo
3305000;São João da Barra;Sao Joao da Barra
3305109;São João de Meriti;Sao Joao de Meriti
3305133;São José de Ubá;Sao Jose de Uba
3305158;São José do Vale do Rio Preto;Sao Jose do Vale do Rio Preto
3305208;São Pedro da Aldeia;Sao Pedro da Aldeia
3305307;São Sebastião do Alto;Sao Sebastiao do Alto
3305406;Sapucaia;Sapucaia
3305505;Saquarema;Saquarema
3305554;Seropédica;Seropedica
3305604;Silva Jardim;Silva Jardim
3305703;Sumidouro;Sumidouro
3305752;Tanguá;Tangua
3305802;Teresópolis;Teresopolis
3305901;Trajano de Moraes;Trajano de Moraes
3306008;Três Rios;Tres Rios
3306107;Valença;Valenca
3306156;Varre-Sai;Varre-Sai
3306206;Vassouras;Vassouras
3306305;Volta Redonda;Volta Redonda
3500105;Adamantina;Adamantina
3500204;Adolfo;Adolfo
3500303;Aguaí;Aguai
3500402;Águas da Prata;Aguas da Prata
3500501;Águas de Lindóia;Aguas de Lindoia
3500550;Águas de Santa Bárbara;Aguas de Santa Barbara
3500600;Águas de São Pedro;Aguas de Sao Pedro
3500709;Agudos;Agudos
3500758;Alambari;Alambari
3500808;Alfredo Marcondes;Alfredo Marcondes
3500907;Altair;Altair
3501004;Altinópolis;Altinopolis
3501103;Alto Alegre;Alto Alegre
3501152;Alumínio;Aluminio
3501202;Álvares Florence;Alvares Florence
3501301;Álvares Machado;Alvares Machado
3501400;Álvaro de Carvalho;Alvaro de Carvalho
3501509;Alvinlândia;Alvinlandia
3501608;Americana;Americana
3501707;Américo Brasiliense;Americo Brasiliense
3501806;Américo de Campos;Americo de Campos
3501905;Amparo;Amparo
3502002;Analândia;Analandia
3502101;Andradina;Andradina
3502200;Angatuba;Angatuba
3502309;Anhembi;Anhembi
3502408;Anhumas;Anhumas
3502507;Aparecida;Aparecida
3502606;Aparecida d'Oeste;Aparecida d'Oeste
3502705;Apiaí;Apiai
3502754;Araçariguama;Aracariguama
3502804;Araçatuba;Aracatuba
3502903;Araçoiaba da Serra;Aracoiaba da Serra
3503000;Aramina;Aramina
3503109;Arandu;Arandu
3503158;Arapeí;Arapei
3503208;Araraquara;Araraquara
3503307;Araras;Araras
3503356;Arco-Íris;Arco-Iris
3503406;Arealva;Arealva
3503505;Areias;Areias
3503604;Areiópolis;Areiopolis
3503703;Ariranha;Ariranha
3503802;Artur Nogueira;Artur Nogueira
3503901;Arujá;Aruja
3503950;Aspásia;Aspasia
3504008;Assis;Assis
3504107;Atibaia;Atibaia
3504206;Auriflama;Auriflama
3504305;Avaí;Avai
3504404;Avanhandava;Avanhandava
3504503;Avaré;Avare
3504602;Bady Bassitt;Bady Bassitt
3504701;Balbinos;Balbinos
3504800;Bálsamo;Balsamo
3504909;Bananal;Bananal
3505005;Barão de Antonina;Barao de Antonina
3505104;Barbosa;Barbosa
3505203;Bariri;Bariri
3505302;Barra Bonita;Barra Bonita
3505351;Barra do Chapéu;Barra do Chapeu
3505401;Barra do Turvo;Barra do Turvo
3505500;Barretos;Barretos
3505609;Barrinha;Barrinha
3505708;Barueri;Barueri
3505807;Bastos;Bastos
3505906;Batatais;Batatais
3506003;Bauru;Bauru
3506102;Bebedouro;Bebedouro
3506201;Bento de Abreu;Bento de Abreu
3506300;Bernardino de Campos;Bernardino de Campos
3506359;Bertioga;Bertioga
3506409;Bilac;Bilac
3506508;Birigui;Birigui
3506607;Biritiba Mirim;Biritiba Mirim
3506706;Boa Esperança do Sul;Boa Esperanca do Sul
3506805;Bocaina;Bocaina
3506904;Bofete;Bofete
3507001;Boituva;Boituva
3507100;Bom Jesus dos Perdões;Bom Jesus dos Perdoes
3507159;Bom Sucesso de Itararé;Bom Sucesso de Itarare
3507209;Borá;Bora
3507308;Boracéia;Boraceia
3507407;Borborema;Borborema
3507456;Borebi;Borebi
3507506;Botucatu;Botucatu
3507605;Bragança Paulista;Braganca Paulista
3507704;Braúna;Brauna
3507753;Brejo Alegre;Brejo Alegre
3507803;Brodowski;Brodowski
3507902;Brotas;Brotas
3508009;Buri;Buri
3508108;Buritama;Buritama
3508207;Buritizal;Buritizal
3508306;Cabrália Paulista;Cabralia Paulista
3508405;Cabreúva;Cabreuva
3508504;Caçapava;Cacapava
3508603;Cachoeira Paulista;Cachoeira Paulista
3508702;Caconde;Caconde
3508801;Cafelândia;Cafelandia
3508900;Caiabu;Caiabu
3509007;Caieiras;Caieiras
3509106;Caiuá;Caiua
3509205;Cajamar;Cajamar
3509254;Cajati;Cajati
3509304;Cajobi;Cajobi
3509403;Cajuru;Cajuru
3509452;Campina do Monte Alegre;Campina do Monte Alegre
3509502;Campinas;Campinas
3509601;Campo Limpo Paulista;Campo Limpo Paulista
3509700;Campos do Jordão;Campos do Jordao
3509809;Campos Novos Paulista;Campos Novos Paulista
3509908;Cananéia;Cananeia
3509957;Canas;Canas
3510005;Cândido Mota;Candido Mota
3510104;Cândido Rodrigues;Candido Rodrigues
3510153;Canitar;Canitar
3510203;Capão Bonito;Capao Bonito
3510302;Capela do Alto;Capela do Alto
3510401;Capivari;Capivari
3510500;Caraguatatuba;Caraguatatuba
3510609;Carapicuíba;Carapicuiba
3510708;Cardoso;Cardoso
3510807;Casa Branca;Casa Branca
3510906;Cássia dos Coqueiros;Cassia dos Coqueiros
3511003;Castilho;Castilho
3511102;Catanduva;Catanduva
3511201;Catiguá;Catigua
3511300;Cedral;Cedral
3511409;Cerqueira César;Cerqueira Cesar
3511508;Cerquilho;Cerquilho
3511607;Cesário Lange;Cesario Lange
3511706;Charqueada;Charqueada
3557204;Chavantes;Chavantes
3511904;Clementina;Clementina
3512001;Colina;Colina
3512100;Colômbia;Colombia
3512209;Conchal;Conchal
3512308;Conchas;Conchas
3512407;Cordeirópolis;Cordeiropolis
3512506;Coroados;Coroados
3512605;Coronel Macedo;Coronel Macedo
3512704;Corumbataí;Corumbatai
3512803;Cosmópolis;Cosmopolis
3512902;Cosmorama;Cosmorama
3513009;Cotia;Cotia
3513108;Cravinhos;Cravinhos
3513207;Cristais Paulista;Cristais Paulista
3513306;Cruzália;Cruzalia
3513405;Cruzeiro;Cruzeiro
3513504;Cubatão;Cubatao
3513603;Cunha;Cunha
3513702;Descalvado;Descalvado
3513801;Diadema;Diadema
3513850;Dirce Reis;Dirce Reis
3513900;Divinolândia;Divinolandia
3514007;Dobrada;Dobrada
3514106;Dois Córregos;Dois Corregos
3514205;Dolcinópolis;Dolcinopolis
3514304;Dourado;Dourado
3514403;Dracena;Dracena
3514502;Duartina;Duartina
3514601;Dumont;Dumont
3514700;Echaporã;Echapora
3514809;Eldorado;Eldorado
3514908;Elias Fausto;Elias Fausto
3514924;Elisiário;Elisiario
3514957;Embaúba;Embauba
3515004;Embu das Artes;Embu das Artes
3515103;Embu-Guaçu;Embu-Guacu
3515129;Emilianópolis;Emilianopolis
3515152;Engenheiro Coelho;Engenheiro Coelho
3515186;Espírito Santo do Pinhal;Espirito Santo do Pinhal
3515194;Espírito Santo do Turvo;Espirito Santo do Turvo
3557303;Estiva Gerbi;Estiva Gerbi
3515301;Estrela do Norte;Estrela do Norte
3515202;Estrela d'Oeste;Estrela d'Oeste
3515350;Euclides da Cunha Paulista;Euclides da Cunha Paulista
3515400;Fartura;Fartura
3515608;Fernando Prestes;Fernando Prestes
3515509;Fernandópolis;Fernandopolis
3515657;Fernão;Fernao
3515707;Ferraz de Vasconcelos;Ferraz de Vasconcelos
3515806;Flora Rica;Flora Rica
3515905;Floreal;Floreal
3516002;Flórida Paulista;Florida Paulista
3516101;Florínea;Florinea
3516200;Franca;Franca
3516309;Francisco Morato;Francisco Morato
3516408;Franco da Rocha;Franco da Rocha
3516507;Gabriel Monteiro;Gabriel Monteiro
3516606;Gália;Galia
3516705;Garça;Garca
3516804;Gastão Vidigal;Gastao Vidigal
3516853;Gavião Peixoto;Gaviao Peixoto
3516903;General Salgado;General Salgado
3517000;Getulina;Getulina
3517109;Glicério;Glicerio
3517208;Guaiçara;Guaicara
3517307;Guaimbê;Guaimbe
3517406;Guaíra;Guaira
3517505;Guapiaçu;Guapiacu
3517604;Guapiara;Guapiara
3517703;Guará;Guara
3517802;Guaraçaí;Guaracai
3517901;Guaraci;Guaraci
3518008;Guarani d'Oeste;Guarani d'Oeste
3518107;Guarantã;Guaranta
3518206;Guararapes;Guararapes
